Timestamp,What Klout score did you choose? (n=1),What is the average Klout score? (n=5),What is the average Klout score? (n=10)
8/21/2017 22:06:02,52.7051741,40.06130206,44.72016852
8/22/2017 0:07:53,49.9,43.4,39.99
8/22/2017 0:54:14,22.62,35.95,45.2
8/22/2017 2:24:19,25.89,28.75,43.87
8/22/2017 2:31:09,45.41,25.03,29.95
8/22/2017 4:49:21,40.23515157,35.27944815,26.78367731
8/22/2017 8:33:33,25.204,36.68366907,37.86048725
8/22/2017 11:00:33,"1,791,381,043","4,240,513,823","3,405,950,137"
8/22/2017 11:02:07,17.91381043,42.40513823,34.05950137
8/22/2017 12:39:17,40.7821,30.3526,29.5523
8/22/2017 13:16:44,13.85616705,31.51772601,32.44902637
8/22/2017 15:08:11,42.4382946,44.86442813,43.54568627
8/22/2017 18:28:16,49.43762406,23.37931353,36.24800694
8/22/2017 20:56:41,49.39163815,39.05451487,38.05232208
8/22/2017 21:10:12,127,420.2,55
8/22/2017 23:46:45,56.41218662,22.13652258,40.4096681
8/23/2017 2:05:40,17.17908472,28.15346225,37.01256798
8/23/2017 4:00:24,22.25951953,51.46454719,35.12212784
8/23/2017 8:30:57,46.4913622,24.01566677,37.52268574
8/23/2017 8:40:50,51.55349118,35.27944815,34.74468215
8/23/2017 9:14:07,10,30.68,30.79
8/23/2017 9:26:59,5,36.68,37.86
8/23/2017 11:18:57,52.3895955,41.9035,24.6356
8/23/2017 12:24:32,44.689,37.44729,34.47655
8/23/2017 14:40:56,15.38377623,42.35529641,31.03851926
8/23/2017 16:13:32,43.73677268,27.75684725,39.20404839
8/23/2017 19:50:12,22.62969025,30.27,31.27
8/24/2017 3:12:42,55.32780302,31.03599291,39.79833496
8/24/2017 3:38:21,52.7051741,36.8242753,32.1579364
8/24/2017 8:01:43,55.57813383,50.812,33.86
8/24/2017 10:11:08,42.4382946,"4,792,836,462","4,358,164,663"
8/24/2017 10:46:00,31.38720636,27.2252,34.5223
8/24/2017 11:31:55,"4,251,753,863","3,952,524,144","3,326,969,775"
8/24/2017 11:46:30,58.22,35.93,38.205
8/24/2017 13:08:27,36.78859761,49.6571432,42.06752667
8/24/2017 19:05:48,17.58633534,22.38501548,39.99123042
8/24/2017 22:25:17,55,249.2,543.6
8/25/2017 1:08:10,40.17192624,40.77,33.06
8/25/2017 4:30:24,25.10417915,36.68,37.86
8/25/2017 9:29:51,54.58003911,31.165,38.5699
8/25/2017 10:08:57,41.14,43.87,43.557
8/25/2017 11:19:24,51.2491939,46.51011342,43.58714084
8/25/2017 16:34:04,51.08500211,35.61305703,43.85294107
8/25/2017 19:21:39,60.9087,36.52612433,37.67292721
8/25/2017 20:48:49,14.63775484,34.01604576,41.83597784
8/25/2017 23:06:41,53.33809913,30.00569403,39.27463537
8/26/2017 0:44:00,36.581,46.23739655,33.73517287
8/26/2017 6:19:59,47.85082619,46.5187461,27.97607441
8/26/2017 8:45:51,12.54888711,12.58384429,12.57887825
8/26/2017 9:05:46,51.51803466,34.1402713,35.51295111
8/26/2017 9:13:21,45.23071077,30.99971352,40.63249312
8/26/2017 10:28:02,50.55683526,39.21352523,46.10177549
8/26/2017 11:01:17,777,604.8,504
8/26/2017 11:14:27,206,35.5679029,33.93058725
8/26/2017 12:47:58,22.62969025,27.82117027,33.44272714
8/26/2017 14:41:40,60.9087471,36.68366907,37.86048725
8/26/2017 19:31:37,15.00910058,31.9240875,31.52291925
8/26/2017 21:32:09,23.22223768,39.08752147,36.38327963
8/27/2017 0:53:44,59.01940393  (444),3.850481492,33.21752038
8/27/2017 2:23:57,22.36,40.19,45.73
8/27/2017 3:34:59,55.32780302,36.68366907,29.5523862
8/27/2017 4:57:17,22.78947155,30.32164601,34.89266552
8/27/2017 5:09:38,40.78219363,30.35265087,39.25522639
8/27/2017 5:43:30,39.6699081,25.24016,30.4029
8/27/2017 6:36:44,500,53.1656567,37.99980434
8/27/2017 8:18:29,55.32780302,35.83338417,34.33362051
8/27/2017 9:53:17,36.67577959,28.75213,33.70989
8/27/2017 10:43:55,12.41263533,12.51433237,12.59179536
8/27/2017 11:00:31,40.89873483,38.60762516,38.30870058
8/27/2017 12:41:54,67.30198789,50.39171237,22.31705833
8/27/2017 16:39:15,"4,017,192,624","2,549,270,584","384,296,834"
8/27/2017 18:42:25,46.76032785,46.89,37.03
8/27/2017 19:13:23,49.90297065,33.03233154,32.25409434
8/27/2017 20:18:01,786,"56,888, 1000","56,888, 1000"
8/27/2017 20:32:28,60.9087471,24.90868532,35.5752526
8/27/2017 20:38:12,20.57464051,37.52582443,42.61957303
8/27/2017 21:43:21,23.22223768,31.30408906,35.77669179
8/28/2017 2:03:47,28.85695698,55.14349829,32.85287419
8/28/2017 7:39:14,59.6386,31.0282,40.10247
8/28/2017 7:48:45,30.5,30.28,33.52
8/28/2017 8:16:08,15.38377623,43.47861068,34.32754014
8/28/2017 8:20:56,25.10417915,36.68366907,29.55238862
8/28/2017 8:28:36,57.51066445,38.45700233,32.51577097
8/28/2017 8:46:39,26.77886166,46.04749894,38.89198715
8/28/2017 11:45:09,26.51507812,43.25765201,38.23515692
8/28/2017 13:20:54,16,44.7334442,43.72812545
8/28/2017 14:10:54,12.33524261,35.82440644,32.54775858
8/28/2017 15:29:00,26.16048929,34.32655743,27.18474174
8/28/2017 16:16:36,11.350073,36.09939071,43.14871085
8/28/2017 22:09:31,11.74494404,28.2,41.4
8/28/2017 23:27:13,60.987471,27.04466596,34.8904189
8/29/2017 0:52:32,41.19121108,209.1381473,387.95442
8/29/2017 2:10:16,"4,078,219,363","3,183,577,037","404,591,583"
8/29/2017 4:51:19,55.33503495,35.10097563,40.92258056
8/29/2017 4:54:10,42.19095492,56.4012363,42.80708559
8/29/2017 6:03:02,10,34.753,46.45
8/29/2017 10:57:48,51.55349118,37.27945,29.4301
8/29/2017 14:08:33,49.91543055,35.1156,40.8446
8/29/2017 19:48:09,51.51803466,33.90331478,34.30345805
8/30/2017 0:23:43,786,,
8/30/2017 0:33:32,14.4118898,27.92037286,37.67292721
8/30/2017 2:22:55,66.07593636,36.68366907,28.04312348
8/30/2017 7:56:15,32.45011531,43.16056953,43.04531184
8/30/2017 8:15:57,36.86770007,34.57529955,37.86048725
8/30/2017 9:29:43,65.29007344,31.93709154,45.4000138
8/30/2017 10:08:38,59.63,42.47,41.7
8/30/2017 13:10:03,67.30198789,41.51187958,34.75910195
8/30/2017 14:08:00,40.5703,34.61965,37.37726709
8/30/2017 15:28:05,42.19095492,27.11612587,31.97249478
8/30/2017 23:17:38,4,36.82,24.4
8/31/2017 3:31:02,47.913,41.483,42.778
8/31/2017 7:26:59,40.206,"33,755","36,91"
8/31/2017 8:06:12,45.65,32.59,36.87
8/31/2017 8:09:06,45.23,42.9363,37.08
8/31/2017 9:46:44,39.89,39.84,35.15
8/31/2017 14:46:43,58.86,30.9,34.34
8/31/2017 15:33:02,53.33809913,30.93982544,41.53704393
8/31/2017 15:50:47,49.90297065,32.98025166,35.64408007
8/31/2017 16:53:56,53.30779866,41.50382361,43.68558356
8/31/2017 18:35:28,55.32780302,31.27225562,36.55062613
8/31/2017 20:13:53,25.10417915,36.68,37.86
9/1/2017 2:11:12,7,"7,54,420,77,777","7,54,420,77,777,50,100,500,1000,1111"
9/1/2017 2:24:40,12.75918661,44.6589,29.45
9/1/2017 3:01:08,53.33809913,11.9004857,17.65007656
9/1/2017 5:52:40,41.53,32.3,38.99
9/1/2017 13:12:18,"2,339,024,253","364,899,116","3,626,378,545"
9/1/2017 20:50:37,45.93944764,33.94283415,40.01129516
9/2/2017 0:40:58,22.92318229,45.78613246,37.34939201
9/2/2017 4:51:58,687,123 465 34 887 443,
9/2/2017 12:29:51,30.50200223,39.76797756,31.80648187
9/2/2017 12:44:55,2,40.52,38.23
9/2/2017 17:50:04,51.51803466,"4,049,554,762","3,668,310,688"
9/2/2017 17:50:07,42.74307443,35.1,40.48
9/2/2017 21:46:07,13.85616705,38.42,50.53
9/2/2017 23:20:17,5,225.6,22.43
9/2/2017 23:39:05,10,45.94,49.33
9/3/2017 0:26:01,2,35.02,33.25
9/3/2017 5:56:16,23.22223768,32.0122939,38.2267176
9/3/2017 6:13:11,13.58380148,37.14413488,36.74507448
9/3/2017 6:31:19,,,
9/3/2017 7:08:06,64.12300514,40.50244205,45.12485387
9/3/2017 7:55:37,43.205,48.63821,48.59118
9/3/2017 10:57:00,"402,351","440,553","44,112"
9/3/2017 13:16:25,43.34,32.182,40.422
9/3/2017 13:30:30,15.86809438,40.20426432,39.26819266
9/3/2017 14:33:40,12.49793187,47.00482997,34.85986996
9/3/2017 16:21:37,23.43875226,27.92037286,43.87075214
9/3/2017 17:45:05,41.09996476,43.46,39.08
9/3/2017 18:20:06,40.23515157,42.86407931,37.76584403
9/3/2017 21:39:57,40.9465439,56.37888051,42.63894408
9/3/2017 22:19:42,48.47286667,33.49554448,35.78414576
9/4/2017 3:46:39,10.5159564,28.10482986,38.90380135
9/4/2017 5:52:25,53.33809913,40.75747343,44.6615718
9/4/2017 6:10:21,36.67577959,24.03598655,40.84725976
9/4/2017 7:52:37,40.23515,38.79286,34.89842
9/4/2017 8:33:22,51.2491939,40.09342922,38.84884457
9/4/2017 8:43:37,24.59588762,46.57864475,45.63053067
9/4/2017 11:30:35,195,3762,4534
9/4/2017 17:05:24,18.10226602,43.98438431,41.42315604
9/4/2017 19:54:23,1000,"5,10,100,999,1040","1,211,841,106,664,350,000,000,000,000,000"
9/5/2017 0:11:40,"2,278,947,155","17,677,574","36,638,904"
9/5/2017 1:04:03,19.38544008,37.59695886,38.12285806
9/5/2017 4:16:07,800,25,885
9/5/2017 4:48:32,39.77423999,41.52161994,38.77421756
9/5/2017 4:49:07,43.2,36,48.8
9/5/2017 5:52:56,22.36088208,47.18341436,39.75987024
9/5/2017 7:30:46,36.68,36,30
9/5/2017 9:01:12,26.51061462,42.81574181,39.69975914
9/5/2017 13:54:30,52.73731623,39.40705784,32.2650761
9/5/2017 14:17:24,40.23515,28.98131,40.19619
9/5/2017 15:43:30,36.86770007,27.86589974,37.67292721
9/5/2017 20:32:14,15.38377623,39.0373,34.875
9/6/2017 0:04:30,53.00747476,45.01622024,44.76335375
9/6/2017 0:57:35,23.98,35.73,37.67
9/6/2017 4:45:53,7,"7,17,27,37,47","7,17,27,37,47,57,67,77,87,97"
9/6/2017 5:02:48,44.074328,31.80143222,50.53
9/6/2017 11:36:50,33.49457291,36.21140415,38.86437729
9/6/2017 12:19:07,43.20540474,44.40232413,43.95580734
9/6/2017 12:25:31,34.63835594,37.10687171,35.87828366
9/6/2017 13:16:55,72.34,47.17,42.84
9/6/2017 17:23:16,53.165,40.063,38.76413841
9/6/2017 18:54:58,23.37604079,44.96689308,37.36770266
9/6/2017 21:18:21,37.22,30.92,43.88
9/6/2017 23:02:46,24.59588762,48.78118929,33.62422703
9/7/2017 5:17:02,36.58,48.26,28.56
9/7/2017 6:36:44,999,28.18,32.78
9/7/2017 7:22:22,36.81844136,37.66342936,38.88237746
9/7/2017 7:36:23,55.71,48.2,41.035
9/7/2017 8:05:31,13.24425152,36.9869002,42.26386705
9/7/2017 8:44:02,13.856105,39.60849,30.3372
9/7/2017 9:51:40,36.68,37.4,34.89
9/7/2017 9:52:46,31.609,41.903,38.101
9/7/2017 9:57:18,45.23071077,47.13973844,38.51848104
9/7/2017 10:01:28,34,177.6,216.3
9/7/2017 12:19:35,45.24,35.7,40.78
9/7/2017 12:28:01,33.49457291,33.82524601,47.24541755
9/7/2017 18:51:24,31.60922025,30.78366724,34.61194359
9/7/2017 23:44:57,12.13981508,42.8074194,87.61704259
9/8/2017 6:14:53,22.43009931,27.92037286,36.15998036
9/8/2017 7:22:04,40.23515157,31.03599292,29.55238862
9/8/2017 11:45:49,64.46902062,32.23709033,38.38929512
9/8/2017 11:48:59,51.26241241,31.0409977,43.8707521
9/8/2017 11:59:47,43.20540474,29.41276714,37.55426226
9/8/2017 13:59:58,,31.0065979,
9/8/2017 14:00:17,,38.53878655,
9/8/2017 14:11:57,46.15371243,46.22476025,37.58668348
9/8/2017 23:30:08,53.338,39.037,31.038
9/9/2017 1:57:10,45.19,34.06,35.132
9/9/2017 3:27:30,49.43952454,34.8068,39.2552
9/9/2017 7:13:00,54.874,36.73,41.34
9/9/2017 7:36:38,51.55349118,51.12698754,39.27810118
9/9/2017 7:51:40,38.19681737,40.60582337,37.83578218
9/9/2017 12:04:40,23.22223768,37.91096933,35.16935982
9/9/2017 13:42:39,25.1,36.3,35.95
9/9/2017 14:07:55,59.4117,47.81182,42.73574
9/9/2017 16:09:48,43.20540474,32.56169756,27.4765691
9/9/2017 23:25:45,42.19095492,46.94336372,39.48414869
9/10/2017 3:02:19,15.38377623,36.87317988,38.003198
9/10/2017 5:17:50,37.22027195,25.42693754,32.56755352
9/10/2017 5:42:46,25.10417915,35.51,33.029
9/10/2017 6:52:01,24.40950715,49.56675434,26.14541389
9/10/2017 8:01:03,50.07522653,45.54363615,39.35751102
9/10/2017 10:15:56,53.16,38.499,38.474
9/10/2017 13:10:23,22.36088208,40.5199144,46.11164257
9/10/2017 16:34:34,18.40643595,33.06036767,40.16197444
9/10/2017 19:27:12,31.39,33.39,40.38
9/10/2017 19:47:59,26.43849817,25.59619304,37.61253754
9/11/2017 1:55:29,52.7051741,36.42937839,37.86048725
9/11/2017 2:05:45,20.93813373,23.45147411,36.91805592
9/11/2017 2:13:43,55.35459706,46.34394914,42.03163419
9/11/2017 4:38:22,60.9087471,44.68126836,38.0590434
9/11/2017 7:01:47,60.99318829,32.2340784,39.89101266
9/11/2017 10:45:10,59.01940393,36.68366907,33.57590378
9/11/2017 12:21:03,31.13615583,37.32028851,36.97862784
9/11/2017 13:34:05,36.81844136,34.05079516,36.43887461
9/11/2017 13:51:02,110,37.42,42.8
9/11/2017 14:27:27,27.8,39.036,35.31
9/11/2017 16:24:23,30.502,36.08,48.8
9/11/2017 19:27:18,13.09508049,42.0105928,
9/11/2017 20:32:29,52.7051741,38.91642803,34.24118504
9/12/2017 0:49:53,"42,190,954,916","376,416,725,303","343,111,534,187"
9/12/2017 2:08:53,40.23515157,24.57,36.21
9/12/2017 2:27:25,13.9632455,30.3359537,44.40944924
9/12/2017 3:17:26,18,44.8,43.02
9/12/2017 5:24:17,"34,222,078,994,583","245,105,016,324,915","3,685,630,997"
9/12/2017 5:26:26,34.22207899,24.51050163,36.85630997
9/12/2017 7:15:51,30.35920639,41.88331091,36.09831036
9/12/2017 8:36:24,13.5838,50.21109,36.9211
9/12/2017 11:01:16,21.15531793,47.81646575,41.23521903
9/12/2017 13:57:17,69.22716797,40.00066502,35.5991226
9/12/2017 15:34:01,14.4118898,30.5602236,40.40475566
9/12/2017 16:13:58,40.94969189,38.31980117,39.76166069
9/12/2017 20:24:46,22.36088208,34.6101622,40.03319343
9/12/2017 21:52:03,44.89507426,35.82430513,36.55
9/12/2017 22:28:20,26.51507812,29.08,26.15
9/13/2017 0:55:37,25.10417915,36.68366907,37.86048725
9/13/2017 2:07:48,45.41536496,44.52872354,37.71005804
9/13/2017 2:31:11,22.36088208,39.51551987,28.47862922
9/13/2017 4:20:43,66.07593636,48.23585701,41.77546599
9/13/2017 9:47:29,22.62969025,36.68367,37.86049
9/13/2017 13:37:31,43.20540474,38.85607631,72.12668117
9/13/2017 16:08:13,43.34,26.61,29.01
9/13/2017 20:33:17,33.003,36.58133,35.4887
9/13/2017 23:49:19,1023,23,15
9/14/2017 0:01:09,15.21163604,39.99030486,29.2898209
9/14/2017 13:41:19,43.5822,30.81903255,41.37433389
9/14/2017 14:15:16,42.19,27.07,32.55
9/15/2017 2:11:16,22.78947155,25.10417915	22.78947155	53.1656567	46.8212358	15.86809438,60.9087471	52.73731623	36.67577959	13.58380148	32.63072564	61.45584717	35.23589683	62.18433632	53.1656567	46.8212358
9/15/2017 3:11:41,51.55349118,25.07692725,29.67768372
9/15/2017 5:39:29,66.07593636,48.23585701,41.77546599
9/15/2017 11:29:46,53.1656567,28.67946718,44.66566567
9/15/2017 14:04:47,22.36088208,34.68275,32.33104
9/15/2017 20:40:28,58.89419571,30.17495899,30.3708008
9/15/2017 21:38:27,42.19095492,12.38489365,13.24941245
9/16/2017 9:00:06,2,433.8,347
9/16/2017 11:16:26,16.4066894,24.45546882,37.584805
9/16/2017 12:05:17,22.36088208,41.26726388,32.13141783
9/16/2017 12:15:44,22.36,29.36,38.77
9/16/2017 13:10:41,13.86,46.85,33.62
9/16/2017 13:53:44,52,,
9/16/2017 17:15:09,60.46878163,32.91615901,42.14655511
9/16/2017 20:31:38,42.4382946,35.5298587,23.59416173
9/16/2017 23:30:52,40.23515157,52.09921818,36.56892526
9/17/2017 0:19:58,39.01289282,31.65205004,36.41573898
9/17/2017 2:47:41,33.49457291,39.87980038,42.23816953
9/17/2017 3:39:25,30.50200223,28.48475687,74.71095957
9/17/2017 9:57:42,25.10417915,39.03730543,30.52354889
9/17/2017 11:29:16,36.771308,29.5317,37.86049
9/17/2017 12:08:34,53.33809913,36.26212251,31.44142508
9/17/2017 20:59:12,60.91,206.1,328.94
9/17/2017 21:23:45,10,43.175,45.543
9/17/2017 23:02:31,42.85441972,35.98,43.71
9/17/2017 23:49:59,38.14987176,41.69693805,29.60626846
9/18/2017 0:56:18,60.9087471,35.51621316,29.55238862
9/18/2017 1:42:20,18.09681876,26.70872731,38.72805803
9/18/2017 6:03:57,32.2,46.6,39.1
9/18/2017 8:11:50,13.13477242,26.45161594,31.89537724
9/18/2017 19:29:02,40.17192624,48.92,39.94
9/18/2017 22:25:20,24.29817044,49.15937969,40.91330901
9/19/2017 1:28:08,13,100,105
9/19/2017 3:03:42,43.18299568,49.08943538,37.0845935
9/19/2017 7:33:47,"4,275,293,165","381,896,082","3,672,985,923"
9/19/2017 7:54:00,40.78219363,30.35265087,37.67292721
9/19/2017 8:02:06,28.85695698,28.08688678,34.61941122
9/19/2017 10:30:55,,,
9/19/2017 11:12:42,20.93813373,41.78758499,35.59675505
9/19/2017 22:43:45,26.58586636,31.31410992,45.84470461
9/20/2017 0:17:41,43,645,43
9/20/2017 0:42:48,60.99,25.23,40.7
9/20/2017 7:24:04,13.09508049,35.99418219,33.99581285
9/20/2017 9:59:10,22.31705833,187.788.828.128.469,278043371261943
9/20/2017 10:30:14,10,41.96,18.78
9/20/2017 14:49:45,58,30.66844453,32.51303455
9/20/2017 18:07:18,45.91897301,33.2748758,33.59813379
9/21/2017 0:44:21,33.96243809,30.53060006,42.91688639
9/21/2017 2:08:15,22.62969025,47.32682825,38.87673879
9/21/2017 5:26:47,65.2901,32.287,46.5335
9/21/2017 7:28:08,"5,416,369,541","3,878,406,892","4,664,376,712"
9/21/2017 7:44:41,60.16,46.911,40
9/21/2017 11:57:38,36.86770007,45.04950359,44.75520178
9/21/2017 14:31:50,52.73731623,38.66764703,40.00339887
9/21/2017 22:37:02,27.33694528,39.24276172,41.64514822
9/22/2017 0:22:20,52.73731623,28.38389434,41.22056359
9/22/2017 0:30:14,60.9087471,38.71406137,42.86884294
9/22/2017 3:47:16,47.23648481,35.44809664,39.61904572
9/22/2017 8:43:34,13.09508049,28.644,36.612
9/22/2017 9:57:41,60.21,115.9884589,40.4957368
9/22/2017 10:06:50,60.91,27.72,31.078
9/22/2017 10:43:10,49.91543055,41.61073939,39.76331627
9/22/2017 23:23:31,40.23515157,25.06977094,37.97548487
9/23/2017 7:44:16,42.19095492,35.68062409,35.6582659
9/23/2017 9:10:28,18.18,32.19,29.04
9/23/2017 13:02:04,25.67830398,39.392,41.203
9/23/2017 15:36:29,58.89419571,29.12900195,28.61297743
9/23/2017 17:54:17,22.62969025,37.98438278,34.71048113
9/23/2017 21:43:10,13.09508049,43.4499469,38.72137383
9/24/2017 0:56:23,500,620,300
9/24/2017 1:41:22,13.86,27.61,30.3
9/24/2017 2:55:54,40.45,,
9/24/2017 2:56:15,40.45,44.5,26.06
9/24/2017 4:28:20,15.86809438,31.86327249,35.70775821
9/24/2017 7:31:20,31.38,34.54,37.81
9/24/2017 9:16:10,40.89873483,30.2265998,41.20086028
9/24/2017 19:02:50,42.19095492,37.66277132,41.59417888
9/25/2017 5:23:52,49.90297065,36.68366907,30.52354889
9/25/2017 9:56:02,60.4677,43.142,38.345
9/25/2017 10:11:00,28.86099649,35.6528102,33.00660617
9/25/2017 10:18:02,"3,864,552,812","45,705","418,029"
9/25/2017 10:41:27,"2,885,695,698","3,668,366,907","2,955,238,862"
9/25/2017 16:24:39,59.01940393,183.7,39.3
9/25/2017 17:50:56,12,"5,7,8,9,55","55,55,66,77,88,99,76,54,22,33"
9/25/2017 23:32:33,30.36,44.526,43.59
9/26/2017 0:44:18,21.27945921,46.57864475,36.40089516
9/26/2017 0:51:13,31.6,39.54,46.49
9/26/2017 9:51:54,46.8212358,42.57795962,36.10768851
9/26/2017 12:11:19,31.38720636,33.87903844,35.59628697
9/26/2017 13:07:10,57.0989,46.0217,34.068
9/26/2017 21:33:50,22.36,26.478,35.86
9/27/2017 0:40:50,42.33001999,38.37813289,80.67243994
9/27/2017 6:10:06,19.16467879,39.47415035,28.78863034
9/27/2017 6:32:29,33.1776303,39.54244484,35.62298173
9/27/2017 18:19:59,51.085,34.286,32.382
9/28/2017 2:24:17,56.5765,52.23,44.77
9/28/2017 4:05:11,69.67208586,49.44031385,45.07393466
9/28/2017 4:26:59,"4,538,344,811","4,305,888,025","4,290,696,719"
9/28/2017 8:08:53,444,111222333444555,1234567890
9/28/2017 8:45:05,22.36,27.71,35.45
9/28/2017 11:14:28,51.518,35.7007,37.12522
9/28/2017 13:02:28,"644,690,206,189,703",36.24936,35.2946312
9/28/2017 17:24:01,8,,
9/28/2017 17:24:13,,"10,13,15,20,25",
9/28/2017 17:24:43,70.69758344,,
9/28/2017 17:25:22,,"40.78219363,23.43875226,13.85616705,36.86770007,36.81844136",
9/28/2017 17:53:30,15.38377623,34.84358841,32.98975572
9/28/2017 18:52:42,43.60939592,43.34760755,40.14783712
9/29/2017 0:53:24,61.98,34.76,37.82
9/29/2017 0:57:13,55.32,35.85,34.81
9/29/2017 7:34:53,43.20540474,40.4969,46.675
9/29/2017 8:19:44,52.73,36.683,35.94
9/29/2017 9:04:45,13.73291581,43.68889252,35.96334144
9/29/2017 9:12:19,40.782,38.406,39.484
9/29/2017 10:21:00,36.81844136,45.46207721,33.60094877
9/29/2017 13:53:11,26.51507812,32.11119941,28.06182067
9/29/2017 14:54:08,51.733,39.4663,38.37542
9/29/2017 18:53:23,44.07046262,34.68749363,44.67436622
9/30/2017 0:32:41,35.96448896,19.25009416,25.01158531
9/30/2017 0:53:21,20.38503297,42.91657773,44.06984803
9/30/2017 0:58:59,36.67577959,37.04,35.37
9/30/2017 3:27:23,21.405,37.2,33.9
9/30/2017 4:33:53,34,36.3,27.6
9/30/2017 4:36:20,36.81844136,47.33189024,33.93842182
9/30/2017 7:52:15,32.63072564,29.21086108,37.86048725
9/30/2017 7:53:46,53.86587764,51.53897003,23.11624498
9/30/2017 8:12:58,5,"55,88,69,1001,853","15,22,76,453,853,601,109,849,734,1047"
9/30/2017 11:10:42,13.12807362,33.93956984,31.25954976
9/30/2017 11:50:05,10.6750365,42.13078322,41.98292568
9/30/2017 13:26:28,12.75918661,52.43055638,39.85256841
9/30/2017 14:03:11,51.51,32,34
9/30/2017 16:21:34,46.44891326,39.25630163,45.02568361
9/30/2017 19:57:34,61.59121799,33.25460889,41.25878251
9/30/2017 20:59:02,46.79063157,24.69867474,39.21866781
9/30/2017 22:31:33,43.37,24.599,41.89
9/30/2017 22:35:12,15.38377623,44.29501923,32.48858798
9/30/2017 22:37:36,52.73731623,41.90044453,46.16782024
9/30/2017 22:43:56,28.38472055,40.74222459,37.78411846
10/1/2017 0:39:16,33.30457066,28.47800005,36.74522348
10/1/2017 11:06:32,20,74,40
10/1/2017 12:25:13,"52,71","36,97","44,68"
10/1/2017 14:39:25,22.36088208,42.49673445,40.05477737
10/1/2017 22:19:27,560,536.4,526.83
10/2/2017 5:12:16,13.86,22.68,34.72
10/2/2017 9:20:29,"2,510,417,915","4,233,045,307","3,302,874,619"
10/2/2017 14:45:58,40.45979461,40.45979461,36.78665
10/2/2017 21:53:48,45.38344811,33.61409385,42.85616417
10/2/2017 22:34:43,23.43875226,37.3934963,38.11078672
10/2/2017 23:19:11,51.41591871,26.85540546,35.5474815
10/3/2017 2:59:57,22.36088208,35.04317578,33.48063948
10/3/2017 3:39:51,45.91897301,43.67101922,29.17006369
10/3/2017 3:52:22,40.2062056,35.78391391,34.11733233
10/3/2017 4:33:54,51.51803466,28.1773747,41.08598062
10/3/2017 5:17:32,55.3278,48.78,39.7253
10/3/2017 5:50:41,51.08,36.71,39.95
10/3/2017 5:54:40,22.62969025,44.92721622,45.0831
10/3/2017 8:57:27,22.63,33.88,34.19
10/3/2017 11:55:37,44.08874603,32.516396,40.55896261
10/3/2017 11:55:55,36.74616436,28.177,39.981
10/3/2017 16:43:11,23.43875226,26.75601667,41.30473148
10/4/2017 0:04:31,29.68,52.3,37.12
10/4/2017 1:01:35,22.43009931,25.43805069,38.823435
10/4/2017 3:03:23,51.08500211,43.80454249,39.66432415
10/4/2017 3:05:42,16.30922048,33.55484862,38.67024702
10/4/2017 9:06:32,"45,23","35,89","36,44"
10/4/2017 9:56:27,45.91897301,23.9277481,41.05600578
10/4/2017 12:46:30,25.10417915,35.516213,32.567553
10/4/2017 12:59:52,"5,199,112,955","3,403,712,073","3,126,203,548"
10/5/2017 0:34:33,36.86770007,22.5237,14.2567
10/5/2017 2:49:58,41.36937863,22.2052296,34.5630037
10/5/2017 4:21:33,25.10417915,36.68366907,37.86048725
10/5/2017 6:37:59,"5,997,644,267","4,014,605,895","3,092,822,167"
10/5/2017 10:22:39,31,,
10/5/2017 10:23:15,31.61,33.88,41.4
10/5/2017 10:31:52,,,
10/5/2017 18:33:09,32.63,44.27,34.24
10/5/2017 18:34:49,999,1000,1004
10/5/2017 20:42:58,25.10417915,36.68366907,37.86048725
10/6/2017 2:22:38,48.40714053,33.4065609,34.95897686
10/6/2017 2:48:58,50.43675093,26.8251,40.8342
10/6/2017 3:46:40,40.23515157,39.40705784,32.92607761
10/6/2017 4:49:31,1024,338.8,417.7
10/6/2017 8:56:07,52.48530021,32.29762376,45.30449751
10/6/2017 13:12:09,23.43875226,41.97098165,38.3267593
10/6/2017 19:55:30,25.1,37.8,33.79
10/6/2017 19:59:01,43.20540474,30.51251875,43.20540474
10/7/2017 0:28:07,29.6756219,"51.55349118,13.58380148,45.23071077,24.69557264,56.5304106","36.86770007 ,22.31705833 ,60.37847016 ,43.20266576 ,13.92222836 ,51.74077519 .15.93780483 ,26.78025193 ,16.23456756 ,60.99318829"
10/7/2017 2:24:12,1000,38.5974701,32.78336102
10/7/2017 3:40:36,66.07593636,34.28356934,44.49926221
10/7/2017 17:21:40,60.104,47.618,39.37
10/7/2017 23:27:07,53.33809913,211.7180314,390.4301384
10/8/2017 3:21:50,22.36088208,40.88528018,37.9748729
10/8/2017 4:15:54,16.61964411,40.14000043,39.52283342
10/8/2017 7:04:43,48.85246905,33.39776278,38.07766525
10/8/2017 7:15:15,26.50461547,28.21325405,44.65532364
10/8/2017 13:08:50,23.43875226,36.71457075,38.80866602
10/8/2017 14:24:17,27.45136213,28.01714626,13.52358348
10/8/2017 18:01:23,36.81,29.38,40.67
10/8/2017 18:37:39,59.74892849,34.69254991,40.42541741
10/8/2017 21:11:55,42.19,38.92,41.737
10/8/2017 21:21:42,61.24,45.77,36.31
10/8/2017 21:29:09,43.2295,36.94,37.597
10/8/2017 22:43:03,44.74788553,43.84107958,43.54113584
10/8/2017 23:43:40,114,423,5.5
10/9/2017 6:32:57,22.78947155,43.07163616,45.63430527
